"ASV_ID","ASV_sha","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"ASV_2318","ee6234b7dbcbef2d99bd2e6e3066e66a","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Tardiphaga","Tardiphaga sp007018905"
"ASV_2319","26f173c04574871aba8876838e2d9e61","Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA
"ASV_2320","60ded24046a5dc01cccc8e40c729f84f","Bacteria","Pseudomonadota","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium",NA
"ASV_2321","0b1135bea3c8444e23604378928bb424","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylocella","Methylocella sp004564215"
"ASV_2322","3b6775e09c8ec774e8f369dc483872f6","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Parafilimonas","Parafilimonas terrae"
"ASV_2323","f2626600b0c4065958d2d870eee0a833","Bacteria","Actinomycetota","Actinomycetia","Propionibacteriales","Nocardioidaceae","Nocardioides","Nocardioides islandensis"
"ASV_2324","36b543907ed2e4e4c2415e0462afed3d","Bacteria","Actinomycetota","Actinomycetia","Actinomycetales","Micrococcaceae","Paeniglutamicibacter",NA
"ASV_2325","fd49e69f94c6e1d27fa06bfa3ee94591","Bacteria","Pseudomonadota","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas","Stenotrophomonas pennii"
"ASV_2326","8da4e022d17329e3652fc28c713cf16f","Bacteria","Bacillota","Bacilli","Bacillales","Planococcaceae","Sporosarcina",NA
"ASV_2327","467e7d84670224e62aa812de6d656354","Bacteria","Bacillota","Bacilli","Bacillales","Planococcaceae","Sporosarcina",NA
"ASV_2328","5d59a2a94a17f42e330ba3c22fbb350c","Bacteria","Acidobacteriota","Terriglobia","UBA7540","UBA7540",NA,NA
"ASV_2329","b13fd940cfbe5fb221c44b1f1e8d192d","Bacteria","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae","Paludisphaera","Paludisphaera borealis"
"ASV_2330","8d42d390ca63c71628a08dfd1da04e7d","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Lutimaribacter","Lutimaribacter sp023703375"
"ASV_2331","8169349fb6d396672bdd1741019622a1","Bacteria","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae",NA,NA
"ASV_2332","9d48ada555f0740dc8ca5547eb6707d2","Bacteria","Pseudomonadota","Alphaproteobacteria","Acetobacterales","Acetobacteraceae",NA,NA
"ASV_2333","36330d040146f33cc48aa8a9105b0bc0","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","GWC2-71-9","Palsa-1233",NA
"ASV_2334","bbc84118c7b032a87547f2c6591be9b4","Bacteria","Actinomycetota","Actinomycetia","Streptosporangiales","Streptosporangiaceae","Trebonia","Trebonia kvetii"
"ASV_2335","a51708f538f87890c9227cfdfbf27314","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavipsychrobacter",NA
"ASV_2336","ab2f1e1b3b3dc9c2da4f5b85f840feaa","Bacteria","Acidobacteriota","Terriglobia","Acidoferrales","UBA7541","Palsa-147","Palsa-147 sp013286465"
"ASV_2337","53b1e5116f7f48531542382a89bddf50","Bacteria","Pseudomonadota","Alphaproteobacteria","Azospirillales","Azospirillaceae","Skermanella",NA
"ASV_2338","d34dd63155b5fb07762efd8fd70b98dd","Bacteria","Planctomycetota","Planctomycetia","Gemmatales","Gemmataceae",NA,NA
"ASV_2339","af5493968893c17840692a86249f994a","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Halomonadaceae","Modicisalibacter",NA
"ASV_2340","fc4c7674a479c48d84d853e6c7e3a2aa","Bacteria","Actinomycetota","Thermoleophilia","Gaiellales","Gaiellaceae",NA,NA
"ASV_2341","7f12f9c64d0785ca16c82e3bb798b157","Bacteria","Pseudomonadota","Alphaproteobacteria","Acetobacterales","Acetobacteraceae",NA,NA
"ASV_2342","f17bbffa1eb43732c49a3f05a2ae0e38","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Stutzerimonas","Stutzerimonas sp013395055"
"ASV_2343","82bd67ead0e6dd0b266ac8e2075097fa","Bacteria","Actinomycetota","Actinomycetia","Propionibacteriales","Propionibacteriaceae","Friedmanniella",NA
"ASV_2344","8b9ede8e4455abbacd8d8d787eb6383d","Bacteria","Pseudomonadota","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae",NA,NA
"ASV_2345","beafbc8bd4a7acf3bcdc438b8337830c","Bacteria","Acidobacteriota","Terriglobia","Bryobacterales","Bryobacteraceae","Palsa-187",NA
"ASV_2346","4bc2c129555cc0d1faa7b31c630651dc","Bacteria","Actinomycetota","Actinomycetia","Mycobacteriales","Micromonosporaceae",NA,NA
"ASV_2347","7eace0a73c2a97c399aa3b2fd1a4dcdd","Bacteria","Pseudomonadota","Alphaproteobacteria","Acetobacterales","Acetobacteraceae",NA,NA
"ASV_2348","63db597d2d9c2fe983ddfa19a1f1e405","Bacteria","Pseudomonadota","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"ASV_2349","a7ad29436b897b9b8891b540fe68e1b0","Bacteria","Actinomycetota","Actinomycetia","Actinomycetales","Brevibacteriaceae","Brevibacterium","Brevibacterium jeotgali"
"ASV_2350","40f311d44d1d3a766977c9c0ad44e8aa","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales",NA,NA,NA
"ASV_2351","1e2a0c1b0ed6ba6b84d2ae84d08623e0","Bacteria","Actinomycetota","Actinomycetia","Actinomycetales","Quadrisphaeraceae",NA,NA
"ASV_2352","b439d77cd049f67634ac7275dbe1c245","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Lichenihabitans",NA
"ASV_2353","ffc04b9c79b46512414d37332faa29d5","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhizobiales","Methylopilaceae","Hansschlegelia",NA
"ASV_2354","7f0a586b7799bb40d25ddec4c6f31dfd","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Roseiarcus","Roseiarcus sp009765995"
"ASV_2355","1eb33bcfdad092c3c0d9accecc5c4801","Bacteria","Bacillota","Bacilli","Paenibacillales","Paenibacillaceae","Paenibacillus_Z","Paenibacillus_Z baekrokdamisoli"
"ASV_2356","60e198a2c3c50f9ca185c74fb59e9816","Bacteria","Pseudomonadota","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae",NA,NA
"ASV_2357","d85c424cc8c9be46f049edc66d6c42f3","Bacteria","Bacillota_A","Clostridia","Peptostreptococcales","Anaerovoracaceae","Sinanaerobacter","Sinanaerobacter chloroacetimidivorans"
"ASV_2358","11be2c2e52acc2ccfc56efe844acd3c5","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Halopseudomonas",NA
"ASV_2359","33950bd3ff3e76be111a2baf7ca15a87","Bacteria","Actinomycetota","Actinomycetia","Streptomycetales","Streptomycetaceae","Streptomyces",NA
"ASV_2360","161d5074ee27ce10d636e8bdb8e86e34","Bacteria","Acidobacteriota","Terriglobia","Acidoferrales","UBA7541","Palsa-295","Palsa-295 sp020072765"
"ASV_2361","1a54dfe0deba4dbfa146c546bd5f0426","Bacteria","Acidobacteriota","Terriglobia","Terriglobales","Acidobacteriaceae",NA,NA
"ASV_2362","4591b207051b484098b5b09f70a08e47","Bacteria","Pseudomonadota","Gammaproteobacteria","REEB76","REEB76","REEB76",NA
"ASV_2363","6623be6a5da27c2b967f4851bcb50c17","Bacteria","Acidobacteriota","Terriglobia","Acidoferrales","UBA7541","Acidoferrum",NA
"ASV_2364","05b7b12de16a1736bf922d24ece1c98b","Bacteria","Acidobacteriota","Terriglobia","Terriglobales","Acidobacteriaceae",NA,NA
"ASV_2365","01aa7d1efbda9e7c4bb6a5e1c0c070ff","Bacteria","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae","Paludisphaera",NA
"ASV_2366","07c80cf1c1d9ce0ae4de2ef18aede24d","Bacteria","Pseudomonadota","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Acidisoma",NA
"ASV_2367","119e3e3d980a2b50805f0cc387eaa6a2","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Lutimaribacter",NA
"ASV_2368","cf10abc7c9e825e5f50aee2690bbf389","Bacteria","Pseudomonadota","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","PMMR1","PMMR1 sp000733915"
"ASV_2369","6f470353b813a2394d7e699733497c5b","Bacteria","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae",NA,NA
"ASV_2370","46ef48b6096947c86bd1a70949ca8c97","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",NA,NA
"ASV_2371","5ae5e1f6287c65656ecad2493db01fa9","Bacteria","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae",NA,NA
"ASV_2372","8eeb0b7e47dd35919eb1884c435842d8","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales",NA,NA,NA
"ASV_2373","8ba280960c38302d7e1581541c595b59","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Bartonella_A",NA
"ASV_2374","002189d182d4c26f6cb1da778a23e291","Bacteria","Actinomycetota","Actinomycetia","Streptosporangiales","Streptosporangiaceae",NA,NA
"ASV_2375","d7c8253348f5f95510e805c52f808cf4","Bacteria","Pseudomonadota","Gammaproteobacteria","Burkholderiales","SG8-39","VBDM01","VBDM01 sp005881575"
"ASV_2376","d341934438c864dc0551586549e5a19a","Bacteria","Actinomycetota","Acidimicrobiia","IMCC26256",NA,NA,NA
"ASV_2377","57fb0eac724f3156cea9e8da7778c327","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","BOG-931","BOG-931 sp019075925"
"ASV_2378","89567e128a9f77e57db661a8992752d4","Bacteria","Pseudomonadota","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","JADGHX01","JADGHX01 sp019683695"
"ASV_2379","61c7162a48ebffa61c539f1c111ba32f","Bacteria","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae",NA,NA
"ASV_2380","d85cf0535835c6b4f0d90bd3af189c32","Bacteria","Actinomycetota","Actinomycetia","Mycobacteriales","Nakamurellaceae","Nakamurella","Nakamurella deserti"
"ASV_2381","e2db61e74aad9f2fa60c572309696963","Bacteria","Actinomycetota","Actinomycetia","Streptosporangiales","Streptosporangiaceae",NA,NA
"ASV_2382","3e23fe0a1245a9d07b49025dd2846bac","Bacteria","Desulfobacterota_B","Binatia","Binatales","Binataceae","Binatus",NA
"ASV_2383","5c6867e27e216f1609aa59f6c6157198","Bacteria","Chloroflexota","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae","Ktedonobacter",NA
"ASV_2384","166ec8a1fb82bc7633a5b85d338bad58","Bacteria","Pseudomonadota","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Lichenicoccus","Lichenicoccus roseus"
"ASV_2385","6404310246f99d3aa98e4356e811bd6c","Bacteria","Pseudomonadota","Gammaproteobacteria","Burkholderiales","Burkholderiaceae_B","Variovorax",NA
"ASV_2386","23cc8f7b8e011c60f49d80e8b60a8ec0","Bacteria","Bacillota_B","Desulfotomaculia","Desulfotomaculales","Desulfallaceae",NA,NA
"ASV_2387","d387c1bd3e0e87c25fed556f66ae03ad","Bacteria","Deinococcota","Deinococci","Deinococcales","Deinococcaceae","Deinococcus",NA
"ASV_2388","8f1ef18a0a81ddffdf7cc74b78943dc5","Bacteria","Actinomycetota","Actinomycetia","Streptosporangiales","Streptosporangiaceae","Chersky-822","Chersky-822 sp021792855"
"ASV_2389","9d68acba8784d02868345599cea7034b","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","SIBE01",NA,NA
"ASV_2390","8a6680f7ba00e561532b46345f3eb496","Bacteria","Verrucomicrobiota","Kiritimatiellia","RFP12","UBA1067","DUPH01","DUPH01 sp002071025"
"ASV_2391","c41e26a4bae1bc39dffe4b7963a57bfe","Bacteria","Acidobacteriota","Terriglobia","Terriglobales","Acidobacteriaceae","Granulicella_C",NA
"ASV_2392","3d5baff45729bf2214074c2e9f77ad10","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter",NA
"ASV_2393","035cc171672d5f840ef23ae3c553acb6","Bacteria","Planctomycetota","Planctomycetia","Gemmatales","Gemmataceae",NA,NA
"ASV_2394","dc2c79e43a32174f26fecdb612b00f97","Bacteria","Actinomycetota","Thermoleophilia","Solirubrobacterales","70-9","VAYN01",NA
"ASV_2395","8f89e18457e6fb00c8a47559b5c0b3ab","Bacteria","Acidobacteriota","Thermoanaerobaculia","UBA5704","UBA5704",NA,NA
"ASV_2396","a1fad2342c3aea3b75f17816f0aab4b5","Bacteria","Eremiobacterota","Eremiobacteria","Eremiobacterales","Eremiobacteraceae",NA,NA
"ASV_2397","bbb2d5353a4b0293bcacdc317778e92e","Bacteria","Acidobacteriota","Terriglobia","Terriglobales","Acidobacteriaceae","Edaphobacter",NA
"ASV_2398","25accfe37f8319e0ca7f0ba2b1eae49b","Bacteria","Acidobacteriota","Terriglobia","Terriglobales","Acidobacteriaceae","Edaphobacter","Edaphobacter acidisoli"
"ASV_2399","9007b931ad9a4c7809ac38b7fb2ea868","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylovirgula",NA
"ASV_2400","617bd55aa51b8124d14fbeeae3f59a11","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Palsa-1439","Palsa-1439","CAINDI01","CAINDI01 sp022072455"
"ASV_2401","560960015c2ff83d2587deabc7dc2b5a","Bacteria","Pseudomonadota","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Acidocella",NA
"ASV_2402","e5b118e2a308da18fc3d83ee318bc031","Bacteria","Planctomycetota","Planctomycetia","Isosphaerales","Isosphaeraceae",NA,NA
"ASV_2403","ad1921abdf2b7e33a6d9902b61e7b631","Bacteria","Acidobacteriota","Terriglobia","Bryobacterales","Bryobacteraceae","KBS-96","KBS-96 sp000381625"
"ASV_2404","d964dbc6c24b05f412cad87bddaeecdf","Bacteria","Actinomycetota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Baekduia","Baekduia soli"
"ASV_2405","df02afb00abb6b657ccb336a1f697522","Bacteria","Actinomycetota","Actinomycetia","Streptosporangiales","Streptosporangiaceae","Chersky-822","Chersky-822 sp021792855"
"ASV_2406","4be66e6e9c9bb4cf8e8f6a9884c8ff75","Bacteria","Pseudomonadota","Alphaproteobacteria","Rickettsiales","Rickettsiaceae",NA,NA
"ASV_2407","7cb6e71c698707e3fd1897367fff29e0","Bacteria","Pseudomonadota","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Acidibrevibacterium",NA
"ASV_2408","3608ce529068dfc8c24efa3d414c2c8a","Bacteria","Chloroflexota","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae",NA,NA
"ASV_2409","85b14c6c6deb84546f78651811a2bdb7","Bacteria","Pseudomonadota","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","13-2-20CM-66-19",NA
"ASV_2410","114d021b4b4312e6da6b4257a6371936","Bacteria","Actinomycetota","Actinomycetia","Mycobacteriales","Geodermatophilaceae","Blastococcus","Blastococcus sp021698975"
"ASV_2411","245ae054530f23b8e7ec83be0caa2a43","Bacteria","Bacillota_G","SHA-98","Ch115",NA,NA,NA
"ASV_2412","09014f3dd1ab734ba311e2c164e7b93c","Bacteria","Pseudomonadota","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Paraburkholderia",NA
"ASV_2413","cab805c11d2285fd57e65869971f81fe","Bacteria","Pseudomonadota","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Pararobbsia","Pararobbsia silviterrae"
"ASV_2414","9008764305469acb079f239b4f29a8f0","Bacteria","Pseudomonadota","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas_E",NA
"ASV_2415","dcc7d2c43459fb9fd9ac9ece09c64006","Bacteria","Pseudomonadota","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Acidisoma",NA
"ASV_2416","5c2b552257979965e66e8ae9950fabf5","Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","UBA6776","JALHOQ01","JALHOQ01 sp019637855"
"ASV_2417","ba576f4d657efe1199976c1a21c0fd36","Bacteria","Actinomycetota","Actinomycetia","Actinomycetales","Quadrisphaeraceae",NA,NA
"ASV_2418","d2c9ceb52a35b9a6ddc994978e4b19b4","Bacteria","Desulfobacterota_G","Syntrophorhabdia","Syntrophorhabdales",NA,NA,NA
"ASV_2419","c953c6e6e6514cf3f2f81adb6427bbeb","Bacteria","Actinomycetota","Actinomycetia","Mycobacteriales","Mycobacteriaceae","Corynebacterium",NA
"ASV_2420","66564df8848cc9571a5523b566827494","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales",NA,NA,NA
"ASV_2421","d6d913a4a313cc43adf512eb9977b3d7","Bacteria","Pseudomonadota","Alphaproteobacteria","Micropepsales","Micropepsaceae","Rhizomicrobium","Rhizomicrobium sp018449595"
"ASV_2422","6bf93d6f84bd9ee0611de7c927d5b508","Bacteria","Actinomycetota","Actinomycetia","Actinomycetales","Quadrisphaeraceae","Quadrisphaera",NA
"ASV_2423","c5f6ae6cd1f10da7f7266b9ecb1c211c","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Weeksellaceae","Epilithonimonas",NA
"ASV_2424","04542d239f126288eedc2cbac2a16414","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Methylocella","Methylocella sp004564215"
"ASV_2425","846671ab1d4e8b9971a7c9d4ec749cae","Bacteria","Acidobacteriota","Terriglobia","Terriglobales","Acidobacteriaceae","Granulicella_D","Granulicella_D aggregans"
"ASV_2426","00c69b255ec2728a16ce2a992d0e9450","Bacteria","Actinomycetota","Actinomycetia","Streptosporangiales","Streptosporangiaceae",NA,NA
"ASV_2427","6304f029e16d4a53edd0f10de67949b8","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","UBA2999","12-FULL-67-14b","12-FULL-67-14b sp016871275"
"ASV_2428","a771f4c69850e7bdc4d5051f26acb71c","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","UBA11358","UBA11358",NA
"ASV_2429","edc769465ae9cd51e80a9cd618418aac","Bacteria","Planctomycetota","Planctomycetia","Gemmatales","Gemmataceae",NA,NA
"ASV_2430","904f95c0dfa0090e36ebff2c4d83a7d9","Bacteria","Pseudomonadota","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","JABEVI01","JABEVI01 sp021779535"
"ASV_2431","c2d5b1fe7e78d3d6f19b77c071c5c0f8","Bacteria","Pseudomonadota","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Xanthomonas",NA
"ASV_2432","e007cfa6ea49f0a7a5009b5def01214b","Bacteria","Bacillota","Bacilli","Bacillales","DSM-18226","Mesobacillus",NA
"ASV_2433","c40d928962a40b8018ca2bc95680e409","Bacteria","Pseudomonadota","Alphaproteobacteria","ATCC43930","Stellaceae",NA,NA
"ASV_2434","d7728d32ed060398d36f0ea1cfbb8c01","Bacteria","Pseudomonadota","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","Rickettsiella_B","Rickettsiella_B viridis"
"ASV_2435","66193e5f178e993c1ac0f9fb310749e0","Bacteria","Actinomycetota","Actinomycetia","Mycobacteriales","Pseudonocardiaceae","Actinophytocola",NA
"ASV_2436","e16fdc5f5a29efc0bdf38be939f1fd66","Bacteria","Acidobacteriota","Blastocatellia","Pyrinomonadales","Pyrinomonadaceae","OLB17","OLB17 sp003223025"
"ASV_2437","85a92cb6fc9b8c71a26f2edb5867d6cd","Bacteria","Myxococcota","Polyangia","Polyangiales","Polyangiaceae",NA,NA
"ASV_2438","5d6d688db34475fe73a89b9867bc9f45","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","UBA10450","AV80","AV80 sp003134765"
"ASV_2439","688d4330cbf20fc5431e52ce673cd726","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","UBA2999",NA,NA
"ASV_2440","905f17656252d9330aa1b12b805d5f5f","Bacteria","Pseudomonadota","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae",NA,NA
"ASV_2441","3a6bef6ad9eea80f4bf9a2b95f719319","Bacteria","Acidobacteriota","Terriglobia","Terriglobales","Koribacteraceae","Koribacter","Koribacter versatilis_A"
"ASV_2442","f08330b10e39303ef9554abb40eb19ea","Bacteria","Pseudomonadota","Alphaproteobacteria","ATCC43930","Stellaceae","AP-15","AP-15 sp021812165"
"ASV_2443","cf72de93722cd06fbcee495d89f4580a","Bacteria","Pseudomonadota","Alphaproteobacteria","UBA9219","UBA9219",NA,NA
"ASV_2444","7e39f689210f7eafc4ff39da92238624","Bacteria","Chloroflexota","UBA6077","UBA6077","UBA6077","JAJYNT01",NA
"ASV_2445","7bd4fcd8c735a55e8df617156dcf0dd2","Bacteria","Pseudomonadota","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium","Phenylobacterium aquaticum"
"ASV_2446","1ff39a2133bdd7a202716c4fb8982b45","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Hymenobacter",NA
"ASV_2447","7521edd61e578d0d49cfd01fbf8cc2f5","Bacteria","Pseudomonadota","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Xanthomonas_A",NA
"ASV_2448","378cd79e2fc2b298ef0b717f190c57c4","Bacteria","Bacillota","Bacilli","Bacillales","Planococcaceae","Sporosarcina",NA
"ASV_2449","ae21034aacafc912c92a2d69d6e77261","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Dinghuibacter","Dinghuibacter silviterrae"
"ASV_2450","faf437c397c14425b0686cca6102ff5a","Bacteria","Pseudomonadota","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA,NA
"ASV_2451","d0216edbdb07ec2b2d8becf26467a165","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","V1-33","V1-33","V1-33 sp945861415"
"ASV_2452","f73829487ccfd5e2990d8af864bd1ff0","Bacteria","Deferribacterota","Deferribacteres","Deferribacterales","Denitrovibrionaceae","Geovibrio",NA
"ASV_2453","64095c122d075349839c7c2ffc2f9a07","Bacteria","Acidobacteriota","Terriglobia","Acidoferrales","UBA7541","Acidoferrum",NA
"ASV_2454","8e4d509373a9b57ab5ecf4bb79e4724e","Bacteria","Actinomycetota","Actinomycetia","Motilibacterales","Motilibacteraceae","Vallicoccus","Vallicoccus soli"
"ASV_2455","a743b89c43900c8d5c12d17431f4019b","Bacteria","Planctomycetota","Planctomycetia","Gemmatales","Gemmataceae","VGYC01","VGYC01 sp016873095"
"ASV_2456","61eccc29b4a4e9a0fc29a1b09d8ffc74","Bacteria","Actinomycetota","Actinomycetia","Streptosporangiales","Streptosporangiaceae","Trebonia","Trebonia kvetii"
"ASV_2457","b61dded5d45b4fdfcc8f95de9c30f3ef","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA,NA
